region,city,report_year,report_week,year_week,cluster_id,risk_level,risk_score,avg_temperature,avg_humidity,precipitation_total,wind_speed,influenza_ili_percent_north,influenza_ili_percent_south,influenza_outbreak_count,resp_outpatient_ili_influenza_positive_rate,resp_outpatient_ili_covid_positive_rate,resp_outpatient_ili_rsv_positive_rate,resp_outpatient_ili_mycoplasma_positive_rate,resp_hospital_sari_influenza_positive_rate,resp_hospital_sari_covid_positive_rate
福建,福州,2025,23,2025-W23,1,中风险,3.2,25.0029,84.3043,43.18,2.1129,3.1,4.5,2,,,,,,
福建,福州,2025,24,2025-W24,1,中风险,3.0667,26.9586,87.7043,52.15,3.0257,2.9,4.3,2,,,,,,
福建,福州,2025,25,2025-W25,2,低风险,3.9444,26.8357,85.1243,12.71,2.4886,2.9,4.3,1,1.5,15.4,2.9,0.1,0.7,6.7
福建,福州,2025,26,2025-W26,2,低风险,3.9778,27.9986,81.2857,10.75,1.6586,3,4.3,2,1.6,14,3,0.2,0.8,6.9
福建,福州,2025,27,2025-W27,2,低风险,3.6889,27.4814,85.5343,7.68,2.3571,2.9,4.2,2,1.8,11.9,3.3,0.3,0.5,6.3
福建,福州,2025,28,2025-W28,2,低风险,3.7778,27.1757,87.6771,169.93,2.42,2.7,4,1,1.8,13.4,3.3,0.2,0.8,6.8
福建,福州,2025,29,2025-W29,2,低风险,4.1625,27.7086,89.8314,64.55,3.0786,2.6,3.8,,2.4,14,4.3,0.5,0.6,5.1
福建,福州,2025,30,2025-W30,2,低风险,3.8625,26.9057,90.9014,140.85,3.0329,2.6,3.6,,2.2,13.5,3.4,0.6,0.7,4.3
福建,福州,2025,31,2025-W31,2,低风险,3.9625,27.9786,86.87,54.93,2.4357,2.6,3.5,,2.3,13.6,3.8,0.6,0.9,4.4
福建,福州,2025,32,2025-W32,2,低风险,3.4875,27.7086,85.2729,11.09,2.7271,2.5,3.5,,1.5,10.8,3.9,0.4,0.9,4.4
福建,福州,2025,33,2025-W33,2,低风险,3.5111,27.2143,87.3286,6.77,3.1071,2.5,3.4,2,1.5,11.9,3.6,0.6,0.5,5.6
福建,福州,2025,34,2025-W34,2,低风险,3.3375,27.66,82.2329,6.33,1.3757,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
福建,福州,2025,35,2025-W35,2,低风险,3.1875,27.1586,87.6,2.34,2.3786,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
福建,福州,2025,36,2025-W36,2,低风险,2.8444,27.7429,82.6443,24.34,1.4171,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
福建,福州,2025,37,2025-W37,2,低风险,3.3875,27.8871,83.1186,17.99,1.6014,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
福建,福州,2025,38,2025-W38,1,中风险,4.2889,26.86,88.1486,25.89,2.3543,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
福建,福州,2025,39,2025-W39,1,中风险,4.5667,26.6,89.7314,18.76,3.3543,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
福建,福州,2025,40,2025-W40,1,中风险,3.8,27.3171,83.41,1.02,1.3329,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
福建,福州,2025,41,2025-W41,1,中风险,2.9111,26.6514,85.5114,0.37,2.1357,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
福建,福州,2025,42,2025-W42,1,中风险,8.4625,25.9343,84.7286,13.83,2.6686,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
福建,福州,2025,43,2025-W43,1,中风险,21.2875,19.0886,79.8671,12.02,4.3643,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
福建,福州,2025,44,2025-W44,1,中风险,43.0889,19.3843,81.6843,3.5,3.2157,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
福建,福州,2025,45,2025-W45,0,高风险,75.6222,19.1271,88.6029,15.97,3.2686,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
福建,福州,2025,46,2025-W46,0,高风险,127.3125,17.35,84.6243,27.35,4.3929,7,,955,38.1,0.5,5,0.3,11.4,1.2
福建,福州,2025,47,2025-W47,0,高风险,163.8,13.4071,72.9114,0.57,3.1971,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
福建,福州,2025,48,2025-W48,0,高风险,203.2,13.5786,71.6871,0.19,2.35,9.1,,1541,51.1,0.6,3.5,0.3,19,1
福建,福州,2025,49,2025-W49,0,高风险,146.6111,14.1529,77.5286,0.84,2.5571,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
福建,福州,2025,50,2025-W50,0,高风险,82.9111,13.7814,81.6229,1.77,2.86,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
福建,福州,2025,51,2025-W51,0,高风险,34.2625,13.6257,78.9743,0.16,2.52,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
福建,福州,2025,52,2025-W52,1,中风险,17.9875,11.6686,77.41,11.48,3.0214,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
福建,福州,2026,1,2026-W01,1,中风险,10.6444,10.1043,76.9143,0.71,2.99,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
福建,福州,2026,2,2026-W02,1,中风险,7.7889,8.2657,67.32,0.78,2.4571,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
福建,福州,2026,3,2026-W03,1,中风险,7.3222,12.4657,76.7143,0.03,1.9286,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
福建,福州,2026,4,2026-W04,1,中风险,5.9333,9.3614,76.5543,0.73,3.3757,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
福建,福州,2026,5,2026-W05,1,中风险,5.2222,12.11,82.11,5.11,2.4814,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
福建,福州,2026,6,2026-W06,1,中风险,4.6375,11.3186,76.6986,1.32,2.7786,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
福建,福州,2026,7,2026-W07,1,中风险,3.8222,13.4557,78.0443,2.34,1.8314,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
福建,福州,2026,8,2026-W08,1,中风险,4.425,13.2286,77.1314,1.67,2.3114,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
福建,福州,2026,9,2026-W09,1,中风险,3.95,15.1471,85.4286,43.81,2.3557,3,3,,11,2.3,6.6,0.2,4.1,1.4
福建,福州,2026,10,2026-W10,1,中风险,3.6125,12.8571,82.6386,18.36,3.51,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
福建,福州,2026,11,2026-W11,1,中风险,4.0556,10.8343,75.9257,2.18,2.9286,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
福建,福州,2026,12,2026-W12,1,中风险,7.3556,15.5414,81.5143,7.43,2.1729,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
福建,福州,2026,13,2026-W13,1,中风险,11.1667,16.9129,84.2343,26.76,1.9086,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
福建,福州,2026,14,2026-W14,1,中风险,10.1778,18.5543,83.0871,60.12,1.97,3.6,3.6,56,16.3,2,4,0.2,5,0.9
福建,福州,2026,15,2026-W15,1,中风险,6.2333,20.7929,87.4143,76.49,2.9629,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
福建,福州,2026,16,2026-W16,1,中风险,5.3778,21.6843,85.9829,64.39,1.81,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
福建,福州,2026,17,2026-W17,1,中风险,5.8,20.79,81.0643,22.59,1.7957,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
福建,福州,2026,18,2026-W18,1,中风险,5.7222,19.6357,81.1829,42.08,1.6871,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
福建,福州,2026,19,2026-W19,1,中风险,3.9111,18.2514,85.9129,47.03,1.5629,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
福建,福州,2026,20,2026-W20,1,中风险,5.0333,21.3433,89.65,53.77,1.1867,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
西藏,拉萨,2024,1,2024-W01,1,中风险,8.4,-4.9043,43.06,0.57,1.12,7.1,9.7,,,,,,,
西藏,拉萨,2024,2,2024-W02,1,中风险,7.5,-3.6657,28.1114,0,1.2471,6.3,8.7,,,,,,,
西藏,拉萨,2024,3,2024-W03,1,中风险,6.85,-6.1357,45.0814,5.91,1.4671,6,7.7,,,,,,,
西藏,拉萨,2024,4,2024-W04,1,中风险,6.1,-7.0786,46.6529,1.15,1.5429,5.2,7,,,,,,,
西藏,拉萨,2024,5,2024-W05,1,中风险,5.7,-6.06,39.7429,0.75,2.3686,5,6.4,,,,,,,
西藏,拉萨,2024,6,2024-W06,1,中风险,6.8,-5.9357,32.1286,0.04,2.5329,5.7,7.9,,,,,,,
西藏,拉萨,2024,7,2024-W07,1,中风险,6.65,-2.6986,34.4971,0.64,1.9557,5.7,7.6,,,,,,,
西藏,拉萨,2024,8,2024-W08,1,中风险,5,-2.8029,29.9186,1.01,4.15,4.3,5.7,,,,,,,
西藏,拉萨,2024,9,2024-W09,1,中风险,4.1,0.1629,30.9157,0.05,2.6671,4.3,5,3,,,,,,
西藏,拉萨,2024,10,2024-W10,1,中风险,10.5333,-0.4071,22.1943,0.27,3.2414,4.1,5.5,22,,,,,,
西藏,拉萨,2024,11,2024-W11,1,中风险,10.8333,1.0671,28.1629,0.02,3.0571,4.1,5.4,23,,,,,,
西藏,拉萨,2024,12,2024-W12,1,中风险,6.3,1.1286,40.7586,0.9,1.8971,3.9,5,10,,,,,,
西藏,拉萨,2024,13,2024-W13,1,中风险,6.8333,3.86,34.2729,1.59,1.8971,3.8,4.7,12,,,,,,
西藏,拉萨,2024,14,2024-W14,1,中风险,4.5,4.5986,37.9186,1.17,2.9686,3.8,4.7,5,,,,,,
西藏,拉萨,2024,15,2024-W15,1,中风险,3.9667,3.25,35.0814,0.55,2.2629,3.6,4.3,4,,,,,,
西藏,拉萨,2024,16,2024-W16,1,中风险,4.3667,6.17,42.4571,10.92,1.8757,3.5,4.6,5,,,,,,
西藏,拉萨,2024,17,2024-W17,1,中风险,5.4333,5.7043,34.2743,1.85,2.6029,3.6,4.7,8,,,,,,
西藏,拉萨,2024,18,2024-W18,1,中风险,4.4,5.4343,34.5443,6.69,2.7357,3.8,5,,,,,,,
西藏,拉萨,2024,19,2024-W19,1,中风险,4.5,5.91,50.3886,5.37,1.6214,3.6,4.9,5,,,,,,
西藏,拉萨,2024,20,2024-W20,1,中风险,7.3667,9.9657,38.6414,0.85,1.6329,4,5.1,13,,,,,,
西藏,拉萨,2024,21,2024-W21,1,中风险,6.9,11.9429,43.2571,4.2,1.9114,3.9,4.8,12,,,,,,
西藏,拉萨,2024,22,2024-W22,1,中风险,5.9667,13.7571,46.0129,2.69,2.7257,3.8,5.1,9,,,,,,
西藏,拉萨,2024,23,2024-W23,1,中风险,3.6,12.3629,50.7429,12.03,2,3.9,4.9,2,,,,,,
西藏,拉萨,2024,24,2024-W24,1,中风险,4.3667,13.7357,57.3114,29.07,1.9014,4,5.1,4,,,,,,
西藏,拉萨,2024,25,2024-W25,1,中风险,6.0333,14.3071,56.9343,13.01,1.3929,3.9,5.2,9,,,,,,
西藏,拉萨,2024,26,2024-W26,1,中风险,4.3,11.9729,66.6314,51.55,1.3014,3.8,5.1,4,,,,,,
西藏,拉萨,2024,27,2024-W27,1,中风险,4.6333,12.2157,68.9643,54.85,1.54,3.8,5.1,5,,,,,,
西藏,拉萨,2024,28,2024-W28,1,中风险,4.5,13.0614,70.8743,26.11,1.3057,4.1,4.9,,,,,,,
西藏,拉萨,2024,29,2024-W29,1,中风险,4.25,13.1914,72.8243,45.42,1.4471,3.8,4.7,,,,,,,
西藏,拉萨,2024,30,2024-W30,1,中风险,4.2,12.0414,77.0929,67.9,1.3386,3.9,4.5,,,,,,,
西藏,拉萨,2024,31,2024-W31,1,中风险,4,12.0471,63.8886,11.65,1.5829,3.8,4.2,,,,,,,
西藏,拉萨,2024,32,2024-W32,1,中风险,3.7,11.5886,71,19.72,1.2143,3.5,3.9,,,,,,,
西藏,拉萨,2024,33,2024-W33,1,中风险,3.6,10.2557,64.7914,16.61,1.4543,3.6,3.6,,,,,,,
西藏,拉萨,2024,34,2024-W34,1,中风险,3.4,10.9657,66.8586,14.44,1.2657,3.6,3.2,,,,,,,
西藏,拉萨,2024,35,2024-W35,1,中风险,3.25,11.9243,59.68,2.29,1.3571,3.4,3.1,,,,,,,
西藏,拉萨,2024,36,2024-W36,1,中风险,3.3,11.9071,68.3129,9.88,1.3171,3.4,3.2,,,,,,,
西藏,拉萨,2024,37,2024-W37,1,中风险,4.9667,11.5643,66.7229,9.99,1.2357,3.4,3.5,8,,,,,,
西藏,拉萨,2024,38,2024-W38,1,中风险,3.1,10.9486,62.6343,2.9,1.0986,3.6,3.7,2,,,,,,
西藏,拉萨,2024,39,2024-W39,1,中风险,3.6333,9.7871,66.6443,8.49,1.3643,3.2,3.7,4,,,,,,
西藏,拉萨,2024,40,2024-W40,1,中风险,3.85,9.7857,63.33,4.31,1.4357,3.6,4.1,,,,,,,
西藏,拉萨,2024,41,2024-W41,1,中风险,2.5,8.0043,52.8871,1.56,1.56,3.2,3.3,1,,,,,,
西藏,拉萨,2024,42,2024-W42,1,中风险,5.7,5.3429,53.9586,3.27,1.5629,3.4,,8,,,,,,
西藏,拉萨,2024,43,2024-W43,1,中风险,5.15,4.1543,48.6786,0.93,1.5871,3.3,,7,,,,,,
西藏,拉萨,2024,44,2024-W44,1,中风险,4.3,5.2271,43.9957,1.06,1.5571,3.5,3.4,6,,,,,,
西藏,拉萨,2024,45,2024-W45,1,中风险,4.4,2.0171,49.3614,3.19,1.4743,3.6,3.6,6,,,,,,
西藏,拉萨,2024,46,2024-W46,1,中风险,8.4,2.8086,38.3286,0,2.3029,3.8,,13,,,,,,
西藏,拉萨,2024,47,2024-W47,1,中风险,12.05,0.6,33.8171,0,1.8029,4.1,,20,,,,,,
西藏,拉萨,2024,48,2024-W48,1,中风险,12.9667,-1.0386,33.01,0,1.7186,4.4,3.5,31,,,,,,
西藏,拉萨,2024,49,2024-W49,1,中风险,16.0667,0.57,22.4,0.06,2.5714,4.6,3.6,40,,,,,,
西藏,拉萨,2024,50,2024-W50,1,中风险,41.1333,-2.2343,20.0171,0,2.7714,5.4,4,114,,,,,,
西藏,拉萨,2024,51,2024-W51,1,中风险,81.25,-1.2743,19.9486,0,2.1586,6.5,,156,,,,,,
西藏,拉萨,2024,52,2024-W52,1,中风险,89.1,-2.3943,25.5257,0.05,2.3843,7.2,,171,,,,,,
西藏,拉萨,2025,1,2025-W01,1,中风险,53.2333,-2.11,21.5214,0.02,1.5186,7.5,7.2,145,,,,,,
西藏,拉萨,2025,2,2025-W02,1,中风险,43.7,-3.1071,23.24,0.97,2.3371,6.2,6.9,118,,,,,,
西藏,拉萨,2025,3,2025-W03,1,中风险,10.5333,-2.4171,23.3886,0.11,2.0329,5.1,6.5,20,,,,,,
西藏,拉萨,2025,4,2025-W04,1,中风险,4.1667,-1.0986,18.8729,0,2.65,4.2,5.3,3,,,,,,
西藏,拉萨,2025,5,2025-W05,1,中风险,6.45,-1.29,16.0486,0.41,2.82,5.5,7.4,,,,,,,
西藏,拉萨,2025,6,2025-W06,1,中风险,3.4667,0.75,15.2714,0.07,2.7757,3.9,5.5,1,,,,,,
西藏,拉萨,2025,7,2025-W07,1,中风险,3.0333,-2.1071,21.9143,1.47,2.5871,3.4,4.7,1,,,,,,
西藏,拉萨,2025,8,2025-W08,1,中风险,6.4667,-2.2757,31.8843,3.33,2.4643,3.1,4.3,12,,,,,,
西藏,拉萨,2025,9,2025-W09,1,中风险,16.4333,-1.5443,31.0129,1.38,2.3971,3.1,4.2,42,,,,,,
西藏,拉萨,2025,10,2025-W10,1,中风险,10.0333,-0.7957,23.4129,1.08,3.0029,3.2,3.9,23,,,,,,
西藏,拉萨,2025,11,2025-W11,1,中风险,6.7333,1.5329,27.9043,1.92,2.5143,3.2,4,13,,,,,,
西藏,拉萨,2025,12,2025-W12,1,中风险,3.8,0.3157,28.7186,0.13,2.9686,3.3,4.1,4,,,,,,
西藏,拉萨,2025,13,2025-W13,1,中风险,4.1667,5.1357,16.6914,0.01,2.56,3.4,4.1,5,,,,,,
西藏,拉萨,2025,14,2025-W14,1,中风险,3.4333,3.9629,25.6914,0.07,3.1229,3.4,3.9,3,,,,,,
西藏,拉萨,2025,15,2025-W15,1,中风险,3.55,5.6957,37.6943,1.2,2.2214,3.2,3.9,,,,,,,
西藏,拉萨,2025,16,2025-W16,1,中风险,3.7,5.1957,44.5757,17.73,1.4286,3.3,4.1,,,,,,,
西藏,拉萨,2025,17,2025-W17,1,中风险,3.6,6.9757,30.6771,1.49,2.5857,3.3,3.9,,,,,,,
西藏,拉萨,2025,18,2025-W18,1,中风险,3.8,4.5657,47.7186,6.89,1.8129,3.4,4.2,,,,,,,
西藏,拉萨,2025,19,2025-W19,1,中风险,3.6,9.0486,38.9614,5.22,1.57,3.1,4.1,,,,,,,
西藏,拉萨,2025,20,2025-W20,1,中风险,2.9333,10.02,50.7014,16.37,1.9529,3.1,4.7,1,,,,,,
西藏,拉萨,2025,21,2025-W21,1,中风险,5.3,8.8114,52.21,28.94,1.71,3.2,4.7,8,,,,,,
西藏,拉萨,2025,22,2025-W22,1,中风险,3.9667,12.3914,52.9129,10.91,2.28,3.1,4.8,4,,,,,,
西藏,拉萨,2025,23,2025-W23,1,中风险,3.2,10.33,48.5443,13.86,2.3857,3.1,4.5,2,,,,,,
西藏,拉萨,2025,24,2025-W24,1,中风险,3.0667,12.4129,44.9286,10.48,1.5543,2.9,4.3,2,,,,,,
西藏,拉萨,2025,25,2025-W25,2,低风险,3.9444,13.5471,54.3714,36.46,1.5143,2.9,4.3,1,1.5,15.4,2.9,0.1,0.7,6.7
西藏,拉萨,2025,26,2025-W26,2,低风险,3.9778,12.7129,52.7786,13.21,1.4186,3,4.3,2,1.6,14,3,0.2,0.8,6.9
西藏,拉萨,2025,27,2025-W27,2,低风险,3.6889,10.7929,60.9071,40.72,1.69,2.9,4.2,2,1.8,11.9,3.3,0.3,0.5,6.3
西藏,拉萨,2025,28,2025-W28,2,低风险,3.7778,13.7757,49.8414,13.74,1.5729,2.7,4,1,1.8,13.4,3.3,0.2,0.8,6.8
西藏,拉萨,2025,29,2025-W29,2,低风险,4.1625,13.1457,59.9229,30.7,1.4357,2.6,3.8,,2.4,14,4.3,0.5,0.6,5.1
西藏,拉萨,2025,30,2025-W30,2,低风险,3.8625,13.0229,66.4471,24.74,1.2071,2.6,3.6,,2.2,13.5,3.4,0.6,0.7,4.3
西藏,拉萨,2025,31,2025-W31,2,低风险,3.9625,12.79,69.54,36.28,1.2371,2.6,3.5,,2.3,13.6,3.8,0.6,0.9,4.4
西藏,拉萨,2025,32,2025-W32,2,低风险,3.4875,13.5514,65.6343,24.22,1.2814,2.5,3.5,,1.5,10.8,3.9,0.4,0.9,4.4
西藏,拉萨,2025,33,2025-W33,2,低风险,3.5111,12.1114,65.54,7.03,1.2043,2.5,3.4,2,1.5,11.9,3.6,0.6,0.5,5.6
西藏,拉萨,2025,34,2025-W34,2,低风险,3.3375,12.5643,65.9386,19.27,1.3129,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
西藏,拉萨,2025,35,2025-W35,2,低风险,3.1875,10.5443,69.4714,46.06,1.0314,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
西藏,拉萨,2025,36,2025-W36,2,低风险,2.8444,11.2286,69.0957,9.48,1.1729,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
西藏,拉萨,2025,37,2025-W37,2,低风险,3.3875,10.7,69.8314,15.01,0.9957,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
西藏,拉萨,2025,38,2025-W38,1,中风险,4.2889,9.5686,70.9257,12.32,1.2871,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
西藏,拉萨,2025,39,2025-W39,1,中风险,4.5667,10.3686,57.3957,0.89,1.1043,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
西藏,拉萨,2025,40,2025-W40,1,中风险,3.8,9.21,66.0057,8.3,1.6557,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
西藏,拉萨,2025,41,2025-W41,1,中风险,2.9111,6.7657,60.5657,1.83,1.7043,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
西藏,拉萨,2025,42,2025-W42,1,中风险,8.4625,6.1557,51.2043,0.28,1.1829,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
西藏,拉萨,2025,43,2025-W43,1,中风险,21.2875,4.31,48.3,0.5,1.7229,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
西藏,拉萨,2025,44,2025-W44,1,中风险,43.0889,3.8286,63.5414,26.22,1.3043,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
西藏,拉萨,2025,45,2025-W45,0,高风险,75.6222,2.6014,50.2871,0,2.1229,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
西藏,拉萨,2025,46,2025-W46,0,高风险,127.3125,1.5029,38.8643,0.01,2.3914,7,,955,38.1,0.5,5,0.3,11.4,1.2
西藏,拉萨,2025,47,2025-W47,0,高风险,163.8,-0.0486,40.3629,0.13,1.5843,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
西藏,拉萨,2025,48,2025-W48,0,高风险,203.2,-0.9857,37.9114,0,1.5271,9.1,,1541,51.1,0.6,3.5,0.3,19,1
西藏,拉萨,2025,49,2025-W49,0,高风险,146.6111,-0.7729,34.7543,0,1.81,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
西藏,拉萨,2025,50,2025-W50,0,高风险,82.9111,-2.47,34.2114,0,1.4386,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
西藏,拉萨,2025,51,2025-W51,0,高风险,34.2625,-1.1886,35.7343,0,1.35,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
西藏,拉萨,2025,52,2025-W52,1,中风险,17.9875,-0.3729,30.8814,0,1.7286,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
西藏,拉萨,2026,1,2026-W01,1,中风险,10.6444,-5.1571,41.5786,0.38,1.64,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
西藏,拉萨,2026,2,2026-W02,1,中风险,7.7889,-3.1014,31.9257,0,2.1843,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
西藏,拉萨,2026,3,2026-W03,1,中风险,7.3222,-3.8,31.4571,0,1.5243,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
西藏,拉萨,2026,4,2026-W04,1,中风险,5.9333,-2.9729,31.3014,0,2.0943,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
西藏,拉萨,2026,5,2026-W05,1,中风险,5.2222,-2.9657,30.6257,0.35,2.3257,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
西藏,拉萨,2026,6,2026-W06,1,中风险,4.6375,-2.9914,29.99,0.19,2.6014,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
西藏,拉萨,2026,7,2026-W07,1,中风险,3.8222,-2.3814,28.7357,0.29,2.02,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
西藏,拉萨,2026,8,2026-W08,1,中风险,4.425,-0.34,25.9271,0.19,1.5543,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
西藏,拉萨,2026,9,2026-W09,1,中风险,3.95,0.1029,29.5371,0.06,1.9014,3,3,,11,2.3,6.6,0.2,4.1,1.4
西藏,拉萨,2026,10,2026-W10,1,中风险,3.6125,3.6957,15.8329,0.05,2.4229,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
西藏,拉萨,2026,11,2026-W11,1,中风险,4.0556,3.5514,25.26,4.03,1.6886,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
西藏,拉萨,2026,12,2026-W12,1,中风险,7.3556,1.01,36.5343,1.61,2.3157,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
西藏,拉萨,2026,13,2026-W13,1,中风险,11.1667,2.4686,38.5143,5.33,1.9729,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
西藏,拉萨,2026,14,2026-W14,1,中风险,10.1778,5.8314,31.35,1.05,2.3,3.6,3.6,56,16.3,2,4,0.2,5,0.9
西藏,拉萨,2026,15,2026-W15,1,中风险,6.2333,2.9571,33.5914,1.85,2.6486,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
西藏,拉萨,2026,16,2026-W16,1,中风险,5.3778,5.23,32.7571,4.88,1.6,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
西藏,拉萨,2026,17,2026-W17,1,中风险,5.8,7.7786,30.1414,2.48,1.8586,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
西藏,拉萨,2026,18,2026-W18,1,中风险,5.7222,5.9014,47.8,20.79,1.6414,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
西藏,拉萨,2026,19,2026-W19,1,中风险,3.9111,5.0257,50.0514,24.5,1.26,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
西藏,拉萨,2026,20,2026-W20,1,中风险,5.0333,7.53,40.9367,3.49,1.0767,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
贵州,贵阳,2024,1,2024-W01,1,中风险,8.4,7.6529,86.23,31.7,2.6,7.1,9.7,,,,,,,
贵州,贵阳,2024,2,2024-W02,1,中风险,7.5,9.2814,88.9814,13.4,1.9371,6.3,8.7,,,,,,,
贵州,贵阳,2024,3,2024-W03,1,中风险,6.85,9.5457,85.5729,41.8,4.3029,6,7.7,,,,,,,
贵州,贵阳,2024,4,2024-W04,1,中风险,6.1,-2.55,85.3214,6.35,2.5086,5.2,7,,,,,,,
贵州,贵阳,2024,5,2024-W05,1,中风险,5.7,7.7914,86.2343,20.42,3.3714,5,6.4,,,,,,,
贵州,贵阳,2024,6,2024-W06,1,中风险,6.8,3.0829,74.02,2.69,2.6329,5.7,7.9,,,,,,,
贵州,贵阳,2024,7,2024-W07,1,中风险,6.65,11.77,73.2114,2.76,5.3071,5.7,7.6,,,,,,,
贵州,贵阳,2024,8,2024-W08,1,中风险,5,7.63,69.3414,2.34,3.9629,4.3,5.7,,,,,,,
贵州,贵阳,2024,9,2024-W09,1,中风险,4.1,4.0171,82.02,3.28,3.1986,4.3,5,3,,,,,,
贵州,贵阳,2024,10,2024-W10,1,中风险,10.5333,10.1329,79.0357,3.08,3.04,4.1,5.5,22,,,,,,
贵州,贵阳,2024,11,2024-W11,1,中风险,10.8333,14.2814,76.99,5.6,3.3,4.1,5.4,23,,,,,,
贵州,贵阳,2024,12,2024-W12,1,中风险,6.3,15.5443,69.7971,3.75,4.9271,3.9,5,10,,,,,,
贵州,贵阳,2024,13,2024-W13,1,中风险,6.8333,16.88,73.62,20.67,3.8971,3.8,4.7,12,,,,,,
贵州,贵阳,2024,14,2024-W14,1,中风险,4.5,17.07,74.17,32.8,3.3529,3.8,4.7,5,,,,,,
贵州,贵阳,2024,15,2024-W15,1,中风险,3.9667,19.1571,76.36,3.8,3.1471,3.6,4.3,4,,,,,,
贵州,贵阳,2024,16,2024-W16,1,中风险,4.3667,19.8114,78.5043,78.15,3.2357,3.5,4.6,5,,,,,,
贵州,贵阳,2024,17,2024-W17,1,中风险,5.4333,18.96,79.2343,62.8,2.4943,3.6,4.7,8,,,,,,
