ticker,company_name,industry_group,trade_date,open,high,low,close,adj_close,volume,daily_return,source_url,crawl_time,raw_file
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-01,27.100000381469727,27.329999923706055,26.729999542236328,27.290000915527344,23.553693771362305,53883000,0.007754842298267395,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-02,27.18000030517578,27.200000762939453,26.690000534057617,26.93000030517578,23.242982864379883,51718500,-0.013191600009685112,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-05,26.940000534057617,26.940000534057617,26.520000457763672,26.56999969482422,22.932270050048828,42633400,-0.013368026648904241,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-06,26.65999984741211,27.729999542236328,26.56999969482422,27.5,23.73494529724121,56958700,0.03500199698680384,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-07,27.549999237060547,27.649999618530273,27.299999237060547,27.559999465942383,23.786725997924805,36843000,0.0021816229207662907,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-08,27.559999465942383,27.690000534057617,27.40999984741211,27.56999969482422,23.795358657836914,29048400,0.00036291921439146613,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-09,27.559999465942383,27.59000015258789,27.3799991607666,27.559999465942383,23.786725997924805,29062700,-0.00036278755181806677,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-12,27.540000915527344,28.020000457763672,27.520000457763672,27.65999984741211,23.87303924560547,30323700,0.003628630845968317,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-13,27.540000915527344,27.829999923706055,26.860000610351562,26.969999313354492,23.277502059936523,37927500,-0.024946014604259936,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-14,27.010000228881836,27.170000076293945,26.90999984741211,27.110000610351562,23.398338317871094,25270200,0.0051911179139167984,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
