ticker,company_name,industry_group,cik,fiscal_year,rd_expense_usd,rd_expense_musd,rd_expense_busd,sec_fact_tag,form,filed_date,source_url,crawl_time,raw_file
MDT,Medtronic plc,Medical Devices,0001613103,2023,2696000000.0,2696.0,2.696,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2023-06-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2024,2735000000.0,2735.0,2.735,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2024-06-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2025,2732000000.0,2732.0,2.732,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2025-06-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2009,5845000000.0,5845.0,5.845,ResearchAndDevelopmentExpense,10-K,2010-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2010,10991000000.0,10991.0,10.991,ResearchAndDevelopmentExpense,10-K,2011-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2011,8467000000.0,8467.0,8.467,ResearchAndDevelopmentExpense,10-K,2012-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2012,8168000000.0,8168.0,8.168,ResearchAndDevelopmentExpense,10-K,2013-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2013,7503000000.0,7503.0,7.503,ResearchAndDevelopmentExpense,10-K,2014-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2014,7180000000.0,7180.0,7.18,ResearchAndDevelopmentExpense,10-K,2015-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2015,6704000000.0,6704.0,6.704,ResearchAndDevelopmentExpense,10-K,2016-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2016,10124000000.0,10124.0,10.124,ResearchAndDevelopmentExpense,10-K,2017-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2017,10208000000.0,10208.0,10.208,ResearchAndDevelopmentExpense,10-K,2018-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2018,9752000000.0,9752.0,9.752,ResearchAndDevelopmentExpense,10-K,2019-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2019,9872000000.0,9872.0,9.872,ResearchAndDevelopmentExpense,10-K,2020-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2020,13558000000.0,13558.0,13.558,ResearchAndDevelopmentExpense,10-K,2021-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2021,12245000000.0,12245.0,12.245,ResearchAndDevelopmentExpense,10-K,2022-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2022,13548000000.0,13548.0,13.548,ResearchAndDevelopmentExpense,10-K,2023-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2023,30531000000.0,30531.0,30.531,ResearchAndDevelopmentExpense,10-K,2024-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2024,17938000000.0,17938.0,17.938,ResearchAndDevelopmentExpense,10-K,2025-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRK,"Merck & Co., Inc.",Pharmaceuticals,0000310158,2025,15789000000.0,15789.0,15.789,ResearchAndDevelopmentExpense,10-K,2026-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000310158_343ccc2ee8d5eba1.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2018,454082000.0,454.082,0.454082,ResearchAndDevelopmentExpense,10-K,2019-03-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2019,496309000.0,496.309,0.496309,ResearchAndDevelopmentExpense,10-K,2020-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2020,1370339000.0,1370.339,1.370339,ResearchAndDevelopmentExpense,10-K,2021-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2021,1991000000.0,1991.0,1.991,ResearchAndDevelopmentExpense,10-K,2022-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2022,3295000000.0,3295.0,3.295,ResearchAndDevelopmentExpense,10-K,2023-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2023,4845000000.0,4845.0,4.845,ResearchAndDevelopmentExpense,10-K,2024-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2024,4543000000.0,4543.0,4.543,ResearchAndDevelopmentExpense,10-K,2025-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
MRNA,"Moderna, Inc.",Biotechnology,0001682852,2025,3132000000.0,3132.0,3.132,ResearchAndDevelopmentExpense,10-K,2026-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001682852_137b19c324f7996e.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2011,30951000.0,30.951,0.030951,ResearchAndDevelopmentExpense,10-K,2012-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2012,37163000.0,37.163,0.037163,ResearchAndDevelopmentExpense,10-K,2013-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2013,39248000.0,39.248,0.039248,ResearchAndDevelopmentExpense,10-K,2014-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2014,46425000.0,46.425,0.046425,ResearchAndDevelopmentExpense,10-K,2015-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2015,81491000.0,81.491,0.081491,ResearchAndDevelopmentExpense,10-K,2016-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2016,94291000.0,94.291,0.094291,ResearchAndDevelopmentExpense,10-K,2017-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2017,121827000.0,121.827,0.121827,ResearchAndDevelopmentExpense,10-K,2018-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2018,160524000.0,160.524,0.160524,ResearchAndDevelopmentExpense,10-K,2019-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2016,11331000.0,11.331,0.011331,ResearchAndDevelopmentExpense,10-K,2017-03-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2017,21170000.0,21.17,0.02117,ResearchAndDevelopmentExpense,10-K,2018-03-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2018,19918000.0,19.918,0.019918,ResearchAndDevelopmentExpense,10-K,2019-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2019,31731000.0,31.731,0.031731,ResearchAndDevelopmentExpense,10-K,2020-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2020,38231000.0,38.231,0.038231,ResearchAndDevelopmentExpense,10-K,2021-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2021,229807000.0,229.807,0.229807,ResearchAndDevelopmentExpense,10-K,2022-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2022,419979000.0,419.979,0.419979,ResearchAndDevelopmentExpense,10-K,2023-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2023,435069000.0,435.069,0.435069,ResearchAndDevelopmentExpense,10-K,2024-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2024,466311000.0,466.311,0.466311,ResearchAndDevelopmentExpense,10-K,2025-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2025,388861000.0,388.861,0.388861,ResearchAndDevelopmentExpense,10-K,2026-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2009,7845000000.0,7845.0,7.845,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2010-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2010,9413000000.0,9413.0,9.413,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2011-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2011,9112000000.0,9112.0,9.112,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2012-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2012,7870000000.0,7870.0,7.87,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2013-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2013,6678000000.0,6678.0,6.678,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2014-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2014,8393000000.0,8393.0,8.393,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2015-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2015,7690000000.0,7690.0,7.69,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2016-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2016,7872000000.0,7872.0,7.872,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2017-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2017,7657000000.0,7657.0,7.657,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2018-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2018,8006000000.0,8006.0,8.006,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2019-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2019,8650000000.0,8650.0,8.65,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2020-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2020,9405000000.0,9405.0,9.405,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2021-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2021,13829000000.0,13829.0,13.829,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2022-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2022,11428000000.0,11428.0,11.428,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2023-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2023,10679000000.0,10679.0,10.679,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2024-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2024,10822000000.0,10822.0,10.822,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2025-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PFE,Pfizer Inc.,Pharmaceuticals,0000078003,2025,10437000000.0,10437.0,10.437,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2026-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000078003.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000078003_0af9c854dedb9d69.json
PODD,Insulet Corporation,Medical Devices,0001145197,2011,21863000.0,21.863,0.021863,ResearchAndDevelopmentExpense,10-K,2012-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2012,24359000.0,24.359,0.024359,ResearchAndDevelopmentExpense,10-K,2013-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2013,21765000.0,21.765,0.021765,ResearchAndDevelopmentExpense,10-K,2014-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2014,27900000.0,27.9,0.0279,ResearchAndDevelopmentExpense,10-K,2015-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2015,43208000.0,43.208,0.043208,ResearchAndDevelopmentExpense,10-K,2016-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2016,55710000.0,55.71,0.05571,ResearchAndDevelopmentExpense,10-K,2017-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2017,74452000.0,74.452,0.074452,ResearchAndDevelopmentExpense,10-K,2018-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2018,88606000.0,88.606,0.088606,ResearchAndDevelopmentExpense,10-K,2019-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2019,129700000.0,129.7,0.1297,ResearchAndDevelopmentExpense,10-K,2020-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2020,146800000.0,146.8,0.1468,ResearchAndDevelopmentExpense,10-K,2021-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2021,160100000.0,160.1,0.1601,ResearchAndDevelopmentExpense,10-K,2022-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2022,180200000.0,180.2,0.1802,ResearchAndDevelopmentExpense,10-K,2023-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2023,205000000.0,205.0,0.205,ResearchAndDevelopmentExpense,10-K,2024-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2024,219600000.0,219.6,0.2196,ResearchAndDevelopmentExpense,10-K,2025-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
PODD,Insulet Corporation,Medical Devices,0001145197,2025,301100000.0,301.1,0.3011,ResearchAndDevelopmentExpense,10-K,2026-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0001145197.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001145197_5ef7d6ffb5b20b39.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2014,45967000.0,45.967,0.045967,ResearchAndDevelopmentExpense,10-K,2015-03-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2015,114737000.0,114.737,0.114737,ResearchAndDevelopmentExpense,10-K,2016-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2016,183204000.0,183.204,0.183204,ResearchAndDevelopmentExpense,10-K,2017-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2017,231644000.0,231.644,0.231644,ResearchAndDevelopmentExpense,10-K,2018-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
